id,corridorid,level,name,longname,unit,image,enable,idSAP,tax,creationdate,lastmodifydate,bImage,salescount,owner,tipo_art
7591374000022,1875,A080008,BASE PIZZA INTEGRAL 500GR,BASE PIZZA NO REF INTEGR PIZZA HOG 500 G,ST,,0,000000000010008541,0.12,7/6/2011,3/23/2018,0,2,0,ZVIV
7591380000603,1881,A090001,CARNE MECH YORK 370,CARNE MECHADA YORK 370 GRS,ST,,0,000000000010000725,0.12,7/6/2011,11/15/2011,0,1,0,
7591380000771,1885,A090005,CARA RO NAT YORK 390,CARAOTAS ROJAS AL NATURAL YORK 390GRS,ST,,0,000000000010000726,0.12,7/6/2011,11/15/2011,0,0,0,
7591380000795,1885,A090005,CARA NEG RE YORK 390,CARAOTAS NEGRAS REFRITAS YORK 390GRS,ST,,0,000000000010000727,0.12,7/6/2011,11/2/2012,0,0,0,ZVIV
7591380001343,1886,A090006,CREMA AJ P YORK 380,CREMA DE AJO PORRO YORK 380 GRS,ST,,0,000000000010000733,0.12,7/6/2011,11/15/2011,0,0,0,
7591380001402,1881,A090001,CARNE MOLID YORK 220,CARNE MOLIDA YORK 220 GRS,ST,,0,000000000010000724,0.12,7/6/2011,11/15/2011,0,1,0,
7591381000022,2077,C020301,COCI CREME 400 C C,CREMA D LECHE COCI CREME CULINAR 400 CC,ST,,0,000000000020002712,0.12,5/3/2013,10/6/2015,0,5,0,ZREF
7591381003177,2060,C020006,KINDY LIMONADA 900ML,BASE LIMONADA KINDY 900 ML,ST,,0,000000000020000356,0.12,7/6/2011,4/26/2018,-1,39,0,ZREF
7591381003610,2060,C020006,KINDY COOLER 280ML,BASE LIMONADA KINDY COOLER 280ML,ST,,0,000000000020003557,0.12,9/20/2017,4/26/2018,0,0,0,ZREF
7591381003634,2060,C020006,KINDY LIG COOLER280ML,BASE LIMONADA KINDY LIGHT COOLER 280ML,ST,,0,000000000020003558,0.12,9/20/2017,4/26/2018,0,0,0,ZREF
7591387440013,2070,C020016,PECOR TOSC RALL150G,QUESO PECORINO TOSCANO RALLADO 150G,ST,,0,000000000020000890,0.12,7/6/2011,10/6/2015,0,8,0,ZREF
7591389000796,1809,A040402,MINI TRONKO DISP 40GR,MINI TRONKOLATE DISPLAY 24X17GR,ST,,0,000000000010008844,0.12,7/6/2011,2/11/2016,0,0,0,ZVIV
7591389000994,1809,A040402,MINI TRONKO BOLS 17GR,MINI TRONKOLATE BOLSA 12X12X17GR,ST,,0,000000000010008846,0.12,7/6/2011,11/12/2015,0,0,0,ZVIV
7591389001601,1809,A040402,TRONKOLATE LEC 30GR,TRONKOLATE LECHE 12 X 30GR,ST,,0,000000000010008847,0.12,7/6/2011,11/9/2012,0,0,0,ZVIV
7591389001625,1809,A040402,TRONKOLATE DISP 40GR,TRONKOLATE DISPLAY 10 X 40 GR,ST,,0,000000000010008843,0.12,7/6/2011,2/11/2016,0,0,0,ZVIV
7591389002615,1794,A040011,BLOCK BALLS CHOC80X2G,CHOCOLATE BLOCK BALLS CON CEREAL 80 X 2G,ST,,0,000000000010011981,0.12,11/25/2016,4/26/2018,0,0,0,ZVIV
7591389002646,1794,A040011,BLOCK TOONS CHOC18UN,CHOCOLATE BLOCK TOONS X 18 UN,ST,,0,000000000010011982,0.12,11/25/2016,4/26/2018,0,0,0,ZVIV
7591393000041,2248,F010112,ESP BONBRIL LUST X5,ESPONJA LUSTRILLO JABONOSA X 5,ST,,0,000000000030000569,0.12,7/6/2011,9/20/2017,0,18,0,ZMTO
7591393000096,2248,F010112,ESPON MARLE JAB X5,ESPONJA MARLENE JABONOSA 5 UND,ST,,0,000000000030000523,0.12,7/6/2011,6/6/2016,0,8,0,ZMTO
7591394000019,2247,F010111,CREOLINA PEARS 500ML,CREOLINA PEARSON 500 ML,ST,,0,000000000030001441,0.12,7/6/2011,5/23/2012,0,0,0,ZMTO
7591394000071,2247,F010111,CREOL PEAR AERO 354,CREOLINA PEARSON AEROSOL 354 CC,ST,,0,000000000044001240,0.12,7/6/2011,12/26/2014,0,0,0,ZMTO
7591394000132,2247,F010111,CREOLINA PEARS 500ML,CREOLINA PEARSON 500 ML,ST,,0,000000000030001441,0.12,5/24/2012,10/2/2015,0,2,0,ZMTO
7591395000049,2922,U030011,ANTI PORTAZO BABY SEC,ANTI PORTAZO BABY SECURITY,ST,,0,000000000060000783,0.12,7/6/2011,4/28/2016,0,0,0,ZINF
7591395000056,2922,U030011,PROT TOMA CORRI BB SEC,PROTECTOR TOMA CORRIENT BABY SECURITY,ST,,0,000000000060000782,0.12,7/6/2011,4/28/2016,0,0,0,ZINF
7591395000100,2922,U030011,CLIPS ASEG GABIN BB S,CLIPS ASEGURADOR GABINETE BABY SECURITY,ST,,0,000000000060000780,0.12,7/6/2011,12/5/2013,0,0,0,ZINF
7591395000117,2922,U030011,CLIPS MULTIF BABY SEC,CLIPS MULTIFUNCIONAL BABY SECURITY,ST,,0,000000000060000781,0.12,7/6/2011,12/29/2014,0,0,0,ZINF
7591397000016,2077,C020301,CREM LEC QUENAC 250,CREMA LECHE QUENACA 250 GR,ST,,0,000000000020000886,0.12,7/6/2011,10/6/2015,0,16,0,ZREF
7591397000030,2077,C020301,NATILLA QUENACA 250,NATILLA QUENACA PASTEURIZADA C SAL 250GR,ST,,0,000000000010005664,0.12,7/6/2011,10/6/2015,0,6,0,ZREF
7591397000191,2070,C020016,MOZARELLA QUENACA 200GR,QUESO MOZARELLA QUENACA 200GR,ST,,0,000000000020000887,0.12,7/6/2011,11/15/2011,0,0,0,
7591397000344,2079,C020303,QUES GABY FUN UNTAR 240GR,QUESO GABY FUNDIDO QUENACA P UNTAR 240GR,ST,,0,000000000020001883,0.12,7/6/2011,11/15/2011,0,1,0,
7591397062366,2079,C020303,QSO CR GABY TOC250 G,QUESO CREMA QUENACA GABY TOCINETA 250 G,ST,,0,000000000020002704,0.12,3/23/2013,10/6/2015,-1,1,0,ZREF
7591397062373,2079,C020303,QSO CR GABY AJO 250 G,QUESO CREMA QUENACA GABY AJO 250 G,ST,,0,000000000020002705,0.12,3/23/2013,10/6/2015,-1,6,0,ZREF
7591404001043,2335,G040001,BODY LOTION FRAMBUESA 230ML,BODY NAT LOTION FRAMBUESA 230ML,ST,,0,000000000036001972,0.12,7/6/2011,11/15/2011,0,0,0,
7591404001876,2338,G040004,GEL ANTIB PUREZA 200,GEL ANTIB PUREZA 200G,ST,,0,000000000036001633,0.12,7/6/2011,4/26/2018,0,1,0,ZPER
7591404002200,2400,H010402,ARNICA G CORAMOD 80,ARNICA GEL CORAMODIO 80G,ST,,0,000000000040007025,0.12,7/6/2011,4/26/2018,0,0,0,ZFAR
7591404002217,2338,G040004,ANTIBC PUREZA ALOE200,GEL ANTIB PUREZA CON ALOE VERA 200G,ST,,0,000000000036001629,0.12,7/6/2011,4/26/2018,0,2,0,ZPER
7591404002477,2351,G040017,TOA H PUREZA GEL ANT 15UN,TOALLAS HUMED PUREZA IMPR GEL ANTB 15UN,ST,,0,000000000036002742,0.12,6/1/2012,12/8/2015,-1,23,0,ZPER
7591404002545,2400,H010402,ARNICA GEL CORAM 60,ARNICA GEL CORAMODIO ROLL ON 60 G,ST,,0,000000000040007457,0.12,6/12/2012,4/26/2018,-1,18,0,ZFAR
7591405000335,1885,A090005,GUISANT ROMERIA 400G,GUISANTES ROMERIA TIERNOS AL NAT 400G,ST,,0,000000000010010878,0.12,9/17/2014,9/19/2017,0,2,0,ZVIV
7591405000458,1882,A090002,PALMITO ENT ROM 400,PALMITOS ENTEROS ROMERIA 400 G,ST,,0,000000000010000041,0.12,7/6/2011,2/10/2016,-1,6,0,ZVIV
7591405000489,1882,A090002,PALMITO ROMERIA 400,PALMITOS EN TROZOS ROMERIA 400 G,ST,,0,000000000010000009,0.12,7/6/2011,2/11/2016,0,0,0,ZVIV
7591405000717,1885,A090005,GARBANZ ROMERIA 400G,GARBANZOS ROMERIA LATA 400G,ST,,0,000000000010010566,0.12,12/14/2013,9/19/2017,0,3,0,ZVIV
7591408810705,1833,A060010,CEB CONF AQUAR 350G,CEBOLLA CONFITADA AQUARELLA 350 G,ST,,0,000000000010010168,0.12,3/23/2013,8/26/2013,-1,0,0,ZVIV
7591408812806,1833,A060010,PIM CONF AQUAR 350G,PIMENTON CONFITADO AQUARELLA 350 G,ST,,0,000000000010010169,0.12,3/23/2013,8/26/2013,-1,0,0,ZVIV
7591411000015,2501,I030002,"GINEBRA CITY LOND,7L","GINEBRA CITY LONDON 0,700 L",ST,,0,000000000044000904,0.12,7/6/2011,9/9/2015,0,1,0,ZLIC
7591415002961,2238,F010102,DESENGRAS GRASSOFF 1L,LIMPIADOR DESENGRASANTE GRASSOFF 1L,ST,,0,000000000030002593,0.12,7/9/2015,4/26/2018,0,2,0,ZMTO
7591415009342,2247,F010111,LIMP POCET GRASSOFF1L,LIMPIADOR DE POCETAS GRASSOFF 1L,ST,,0,000000000030003168,0.12,7/26/2017,4/26/2018,0,0,0,ZMTO
7591415009359,2247,F010111,"LIMP POCET GRASS3,785L","LIMPIADOR DE POCETAS GRASSOFF 3,785 L",ST,,0,000000000030002609,0.12,7/22/2015,4/26/2018,0,5,0,ZMTO
7591415009700,2269,F020102,DET LIQ SOFTY R DELI 2L,DETERG LIQ SOFTY ULTRA CARE ROPA DELIC2L,ST,,0,000000000030002596,0.12,7/9/2015,4/26/2018,0,1,0,ZMTO
7591415009724,2269,F020102,DET LIQ SOFTY R INTI2L,DETERG LIQ SOFTY ULTRA SOFT ROPA INTI 2L,ST,,0,000000000030002595,0.12,7/9/2015,12/8/2015,0,0,0,ZMTO
7591415009748,2269,F020102,DET LIQ SOFTY BABY 2L,DETERG LIQ SOFTY CARESS BABY 2L,ST,,0,000000000030002594,0.12,7/9/2015,4/26/2018,0,3,0,ZMTO
7591417000019,3080,C020019,SALC HERMKID WIN 800,SALCHICHA HERMO KIDS TIPO WINNERS 800GR,ST,,0,000000000020000157,0.12,7/6/2011,10/6/2015,0,7,0,ZREF
7591417000040,3080,C020019,SALCH HERMO VIENA,SALCHICHA HERMO TIPO VIENA 1 KG,ST,,0,000000000020001286,0.12,7/6/2011,10/6/2015,0,2,0,ZREF
7591417000361,3080,C020019,SALCH PREM PVO AH 300G,SALCHICHA PREMIER PAVO AHUMADA 300GR,ST,,0,000000000020000150,0.12,7/6/2011,10/6/2015,0,0,0,ZREF
7591417000385,3080,C020019,SALC HERM BOLG POLL SUP,SALCHICHA HERMO BOLOGNA DE POLLO SUPE 1K,ST,,0,000000000020001811,0.12,7/6/2011,10/6/2015,0,0,0,ZREF
7591417000866,2072,C020018,MORT POLLO HERM 1K,MORTADELA DE POLLO HERMO 1KG,ST,,-1,000000000020003490,0,4/27/2018,6/7/2018,0,0,0,ZREF
7591417001191,3080,C020019,SALC HERMKID WIN 450,SALCHICHA HERMO KIDS TIPO WIENERS 450G,ST,,0,000000000020000156,0.12,7/6/2011,4/26/2018,0,48,0,ZREF
7591417001313,3080,C020019,SALC HERM WIEN C 300,SALCHICHA HERMO WINNER COCTEL 300GR,ST,,0,000000000020000153,0.12,7/6/2011,10/6/2015,0,0,0,ZREF
7591417001603,3080,C020019,SALC HERMO PARRILL,SALCHICHA HERMO PARRILLERA,ST,,0,000000000020000154,0.12,7/6/2011,4/26/2018,0,1,0,ZREF
7591417001634,2071,C020017,PECH PAV PREMIER 500G,PECHUGA DE PAVO PREMIER 500GR,ST,,0,000000000020001430,0.12,7/6/2011,10/6/2015,0,3,0,ZREF
7591417001726,3080,C020019,SALC PREM PAVO 350G,SALCHICHA PREMIER PAVO COC SUPER 350 GR,ST,,0,000000000020001940,0.12,7/6/2011,3/17/2014,0,1,0,ZREF
7591417002372,3080,C020019,Salchi hermo parr co480,SALCHICHA HERMO PARRILLERA COCTEL 400GR,ST,,0,000000000020002311,0.12,8/18/2011,10/6/2015,0,3,0,ZREF
7591417002426,2072,C020018,SALAMI HERMO TIP ALEMAN,SALAMI HERMO COCIDO TIP ALEMAN,ST,,0,000000000020002450,0.12,5/4/2012,5/4/2012,0,0,0,ZREF
7591417002464,3080,C020019,Salchi hermo winner480,SALCHICHA HERMO COCIDA WINNERS 480 GR,ST,,0,000000000020002310,0.12,8/18/2011,10/6/2015,0,4,0,ZREF
7591417260154,3080,C020019,HERM KIDS WIENERS225,SALCHICHA HERMO KIDS TIPO WIENERS 225G,ST,,-1,000000000020000155,0.12,7/6/2011,6/7/2018,0,6,0,ZREF
7591417601421,3080,C020019,SALC POLL HERM 450GR,SALCHICHA HERMO POLLO 450GR,ST,,0,000000000020000151,0.12,7/6/2011,10/6/2015,0,1,0,ZREF
7591417601438,3080,C020019,SALC POLL HERM 800GR,SALCHICHA HERMO POLLO 800 GR,ST,,0,000000000020000152,0.12,7/6/2011,10/6/2015,0,1,0,ZREF
7591417800893,3080,C020019,HERMO PAVO POLL 450,SALCHICHA HERMO SUP PAVO POLLO 450 G,ST,,0,000000000020002449,0.12,5/4/2012,9/25/2015,-1,9,0,ZREF
7591418000049,2205,E020201,VELON STA TERESA N1,VELON SANTA TERESA N 1,ST,,0,000000000026000273,0.12,7/6/2011,4/26/2018,-1,5,0,ZHOG
7591418000117,2205,E020201,VELON STA TERESA N4,VELON SANTA TERESA N 4,ST,,0,000000000026000272,0.12,7/6/2011,4/26/2018,0,3,0,ZHOG
7591418000186,2205,E020201,VELON STA TERESA N5,VELON SANTA TERESA N 5,ST,,0,000000000026000271,0.12,7/6/2011,4/26/2018,0,5,0,ZHOG
7591418000421,2205,E020201,VELA STA TERESA 7DIA,VELA SANTA TERESA 7 DIAS,ST,,0,000000000026000258,0.12,7/6/2011,4/26/2018,-1,3,0,ZHOG
7591418000438,2205,E020201,VELON STA TERES PRIMAV,VELON SANTA TERESA PRIMAVERA,ST,,0,000000000026004102,0.12,7/12/2011,4/26/2018,0,3,0,ZHOG
7591418000483,2205,E020201,LAMP STA TERESA 7 D,LAMPARILLAS SANTA TERESA 7 DIAS,ST,,0,000000000026000263,0.12,7/6/2011,4/26/2018,0,5,0,ZHOG
7591418000575,2205,E020201,VELON TAKIT S TER100G,VELON TAKITO SANTA TERESA 100G,ST,,0,000000000026008698,0.12,6/28/2017,4/26/2018,0,0,0,ZHOG
7591418000599,2205,E020201,VELA S TERE 30X4 230G,VELA SANTA TERESA 30X4 230G,ST,,0,000000000026008699,0.12,6/28/2017,4/26/2018,0,0,0,ZHOG
7591418000728,2205,E020201,VELA STA TERES EMPX4,VELA SANTA TERESA EMPAQUETADAS 50X4,ST,,0,000000000026000256,0.12,7/6/2011,4/26/2018,-1,4,0,ZHOG
7591418000735,2205,E020201,VELA STA TERES EMPX7,VELA SANTA TERESA EMPAQUETADAS 50X7,ST,,0,000000000026000255,0.12,7/6/2011,4/26/2018,-1,3,0,ZHOG
7591418000834,2205,E020201,VELON STA TERESA AR,VELON STA TERESA MANZ CANEL CLA VAI MA,ST,,0,000000000026000252,0.12,7/6/2011,4/26/2018,-1,2,0,ZHOG
7591418002081,2203,E020102,INCIEN PRECI HEXA X6,INCIENSO PRECIOUS FRAGRANCE HEXAGONAL 6,ST,,0,000000000026000232,0.12,7/6/2011,11/9/2012,0,1,0,ZHOG
7591418002111,3165,E020205,INCIEN PRASH HEXA X6,INCIENSO PRASHANTH HEXAGONAL 6UND,ST,,0,000000000026000233,0.12,7/6/2011,9/25/2015,0,3,0,ZHOG
7591418002142,2207,E020203,PORTA INC T MADERA,PORTA INCIENSO TABLA DE MADERA,ST,,0,000000000026000259,0.12,7/6/2011,9/9/2015,0,1,0,ZHOG
7591418002173,2205,E020201,VELON STA TERESA No6,VELON SANTA TERESA No6,ST,,0,000000000026000274,0.12,7/6/2011,4/26/2018,0,14,0,ZHOG
7591418002210,2205,E020201,LAMP TEA LIGHT X10,LAMPARILLAS TEA LIGHT 10UND,ST,,0,000000000026000261,0.12,7/6/2011,9/21/2017,-1,10,0,ZHOG
7591418003026,2205,E020201,VELON S TER BCO N3 230G,VELON SANTA TERESA BLANCO N3 230G,ST,,0,000000000026008700,0.12,6/28/2017,4/26/2018,0,0,0,ZHOG
7591418003033,2205,E020201,VELON S TER ROJ N3 230G,VELON SANTA TERESA ROJO N3 230G,ST,,0,000000000026008701,0.12,6/28/2017,4/26/2018,0,0,0,ZHOG
7591418003040,2205,E020201,VEL S TER AMAR N3 230G,VELON SANTA TERESA AMARILLO N3 230G,ST,,0,000000000026008702,0.12,6/28/2017,4/26/2018,0,0,0,ZHOG
7591418003057,2205,E020201,VELON S TER AZU N3 230G,VELON SANTA TERESA AZUL N3 230G,ST,,0,000000000026008704,0.12,6/28/2017,4/26/2018,0,0,0,ZHOG
7591418003088,2205,E020201,VELON S TER ROS N3 230G,VELON SANTA TERESA ROSADO N3 230G,ST,,0,000000000026008703,0.12,6/28/2017,4/26/2018,0,0,0,ZHOG
7591418003125,3165,E020205,INC BACV SAND MANDA,INCIENSO BACV SANDALO Y MANDARINA,ST,,0,000000000026007156,0.12,4/7/2015,10/21/2016,0,2,0,ZHOG
7591418003163,3165,E020205,INCI BACV SANDALO,INCIENSO BACV SANDALO,ST,,0,000000000026007154,0.12,4/7/2015,4/26/2018,0,0,0,ZHOG
7591418003200,3165,E020205,INCI BACV CANELA,INCIENSO BACV CANELA,ST,,0,000000000026007155,0.12,4/7/2015,4/26/2018,0,2,0,ZHOG
7591418003408,3165,E020205,INCI BACV FRESA,INCIENSO BACV FRESA,ST,,0,000000000026007151,0.12,4/7/2015,10/21/2016,0,0,0,ZHOG
7591418003422,3165,E020205,INCIENSO BACV CEREZA,INCIENSO BACV CEREZA,ST,,0,000000000026008504,0.12,10/22/2016,4/26/2018,0,0,0,ZHOG
7591418003446,3165,E020205,INCIENSO BACV COCTEL,INCIENSO BACV COCTEL DE FRUTAS,ST,,0,000000000026008505,0.12,10/22/2016,4/26/2018,0,0,0,ZHOG
7591418003460,3165,E020205,INCI BACV MANDARINA,INCIENSO BACV MANDARINA,ST,,0,000000000026007152,0.12,4/7/2015,4/26/2018,0,0,0,ZHOG
7591418003644,3165,E020205,INCI BACV LAVANDA,INCIENSO BACV LAVANDA,ST,,0,000000000026007150,0.12,4/7/2015,10/21/2016,0,0,0,ZHOG
7591418003668,3165,E020205,INCI BACV CITRONELLA,INCIENSO BACV CITRONELLA,ST,,0,000000000026007149,0.12,4/7/2015,4/26/2018,0,0,0,ZHOG
7591418003682,3165,E020205,INCI BACV VAINILLA,INCIENSO BACV VAINILLA,ST,,0,000000000026007153,0.12,4/7/2015,4/26/2018,0,2,0,ZHOG
7591418003736,2205,E020201,VEL S TERESA N4 FRAG,VELON SANTA TERESA N 4 FRAGANCIA,ST,,0,000000000026007473,0.12,5/21/2015,4/26/2018,0,0,0,ZHOG
7591418003750,2205,E020201,VEL S TERESA N6 FRAG,VELON SANTA TERESA N 6 FRAGANCIA,ST,,0,000000000026007474,0.12,5/21/2015,4/26/2018,0,0,0,ZHOG
7591418003910,3165,E020205,INCIENSO BACV KIWI,INCIENSO BACV KIWI,ST,,0,000000000026008503,0.12,10/22/2016,4/26/2018,0,0,0,ZHOG
7591418003989,2205,E020201,VELA S TERE EMPAQ40X5,VELAS SANTA TERESA EMPAQUETADAS 40X5,ST,,0,000000000026008968,0.12,2/17/2018,4/26/2018,0,0,0,ZHOG
7591419000048,2205,E020201,VELON COROM No1,VELONES LA COROMOTO NO 1,ST,,0,000000000026000149,0.12,7/6/2011,4/26/2018,-1,16,0,ZHOG
7591419000116,2205,E020201,VELON COROM No4,VELONES LA COROMOTO NO 4,ST,,0,000000000026000162,0.12,7/6/2011,4/26/2018,-1,17,0,ZHOG
7591419000253,2205,E020201,VELON COROM No6,VELONES LA COROMOTO NO 6,ST,,0,000000000026000160,0.12,7/6/2011,4/26/2018,-1,14,0,ZHOG
7591419000550,2205,E020201,LAMP COROM 7 DIAS,LAMPARILLAS LA COROMOTO 7 DIAS,ST,,0,000000000026000154,0.12,7/6/2011,4/26/2018,0,3,0,ZHOG
7591419000734,2205,E020201,VELA COROM BLA X 7,VELAS LA COROMOTO EMPAQUE 50 7 BLANCAS,ST,,0,000000000026000145,0.12,7/6/2011,4/26/2018,-1,55,0,ZHOG
7591419000796,2205,E020201,VELA COROM COL X 7,VELAS LA COROMOTO EMPAQUE 50 7 COLORES,ST,,0,000000000026000144,0.12,7/6/2011,4/26/2018,0,1,0,ZHOG
7591419000918,2205,E020201,VELA COROM BLA X15,VELAS LA COROMOTO EMPAQ 50 15 BLA COLOR,ST,,0,000000000026000150,0.12,7/6/2011,4/26/2018,0,1,0,ZHOG
7591419001700,2205,E020201,VELA CUMPLEANO,VELAS CUMPLEANOS,ST,,0,000000000026000152,0.12,7/6/2011,4/26/2018,0,1,0,ZHOG
7591419002516,2205,E020201,LAMP LA COROMO CERA,LAMPARILLAS LA COROMOTO DE CERA,ST,,0,000000000026000153,0.12,7/6/2011,4/26/2018,-1,38,0,ZHOG
7591419004121,2205,E020201,VELON COROM No3,VELONES LA COROMOTO NO 3,ST,,0,000000000026000157,0.12,7/6/2011,4/26/2018,-1,12,0,ZHOG
7591419004220,2205,E020201,LAMP COROM 48H,LAMPARILLAS LA COROMOTO 48 HORAS,ST,,0,000000000026000155,0.12,7/6/2011,4/26/2018,0,0,0,ZHOG
7591419004312,2205,E020201,LAMP COROM 24H,LAMPARILLAS LA COROMOTO 24 HORAS,ST,,0,000000000026000156,0.12,7/6/2011,3/23/2018,0,0,0,ZHOG
7591427000023,2771,S010303,SEM CANAR KANTAL250,SEMILLA PARA CANARIOS KANTAL 250 G,ST,,0,000000000050000248,0.12,7/6/2011,10/2/2015,0,0,0,ZMAS
7591427000030,2771,S010303,SEMIL CANA KANTAL500,SEMILLAS PARA CANARIOS KANTAL 500 G,ST,,0,000000000050000249,0.12,7/6/2011,10/2/2015,0,0,0,ZMAS
7591427000078,2771,S010303,PERICO KANTAL 500G,ALIMENTO PERICO KANTAL 500GR,ST,,0,000000000050000241,0.12,7/6/2011,10/2/2015,0,1,0,ZMAS
7591427000085,2771,S010303,SEMILL KANT PERIC 1K,SEMILLA PARA PERICOS KANTAL 1KG,ST,,0,000000000050000239,0.12,7/6/2011,12/29/2014,0,0,0,ZMAS
7591427000221,2771,S010303,ALIM KAN PAJ CP 400G,ALIMENTO COMPLETO PARA AVES KANTAL 400GR,ST,,0,000000000050000231,0.12,7/6/2011,5/11/2015,0,0,0,ZMAS
7591427000290,2760,S010001,ALIM KANT PECES 20G,ALIMENTO KANTAL PARA PECES 20GR,ST,,0,000000000050000223,0.12,7/6/2011,10/2/2015,0,0,0,ZMAS
7591427000306,2760,S010001,ALIM KANT PECES 50G,ALIMENTO KANTAL PARA PECES 50GR,ST,,0,000000000050000227,0.12,7/6/2011,10/2/2015,0,0,0,ZMAS
7591427000610,2785,S030007,LECH KANT SANIT 1 5K,"LECHO KANTAL SANITARIO 1,500 KG",ST,,0,000000000050000244,0.12,7/6/2011,10/2/2015,0,1,0,ZMAS
7591427000627,2771,S010303,ALIM KANT AVES CAN 100G,ALIMENTO PARA AVES CANTO KANTAL 100 G,ST,,0,000000000050000232,0.12,7/6/2011,10/2/2015,0,0,0,ZMAS
7591427001242,2760,S010001,CAMAR KANT TORTU 12G,ALIMENTO P TORTUGA CAMARON KANTAL12GR,ST,,0,000000000050000176,0.12,7/6/2011,10/2/2015,0,1,0,ZMAS
7591427001259,2760,S010001,CAMAR KANT TORTU 60G,ALIMENTO P TORTUGA CAMARON KANTAL 60GR,ST,,0,000000000050000175,0.12,7/6/2011,10/2/2015,0,1,0,ZMAS
7591427001303,2760,S010001,ALIM KAMTAL TORT 45G,ALIMENTO P TORTUGA GRANULADO 45GR,ST,,0,000000000050000179,0.12,7/6/2011,10/2/2015,0,1,0,ZMAS
7591430300141,1895,A090202,ALCAPARRA ROLAN 500G,ALCAPARRA ROLANDO 500G,ST,,-1,000000000010011723,0.12,4/27/2018,6/7/2018,0,0,0,ZVIV
7591430300226,1894,A090201,ACEITU ROLAN VERD500G,ACEITUNAS ROLANDO VERDES 500G,ST,,0,000000000010011724,0.12,5/17/2016,3/23/2018,0,0,0,ZVIV
7591430300233,1895,A090202,ALCAPARRA ROLAN 290G,ALCAPARRA ROLANDO VERDES 290G,ST,,0,000000000010011660,0.12,4/16/2016,5/16/2016,0,0,0,ZVIV
7591430300455,1894,A090201,ACEITU ROLAN VERD290G,ACEITUNAS ROLANDO VERDES 290G,ST,,0,000000000010011659,0.12,4/16/2016,9/19/2017,0,0,0,ZVIV
7591434000016,2243,F010107,BOL FACIL BAG 15L,BOLSAS NOVOCEL FACIL BAGG 15LTS,ST,,0,000000000026001559,0.12,7/6/2011,10/2/2015,0,4,0,ZMTO
7591434000023,2243,F010107,BOL FACIL BAG 30L,BOLSAS NOVOCEL FACIL BAGG 30LTS,ST,,0,000000000026001561,0.12,7/6/2011,10/2/2015,0,4,0,ZMTO
7591434000030,2243,F010107,BOL FACIL BAG 60L,BOLSAS NOVOCEL FACIL BAGG 60LTS,ST,,0,000000000026001562,0.12,7/6/2011,10/2/2015,0,4,0,ZMTO
7591434000054,2243,F010107,BOL FACIL BAG 200L,BOLSAS NOVOCEL FACIL BAGG 200LTS,ST,,0,000000000026001560,0.12,7/6/2011,10/2/2015,0,1,0,ZMTO
7591441000153,3079,C020701,ENS KELLYS PICNI 250,ENSALADA KELLYS PICNIC 250 G,ST,,-1,000000000020000900,0,7/6/2011,6/7/2018,-1,20,0,ZREF
7591441000191,3079,C020701,ENS KELLYS SELCT 350,ENSALADA KELLYS SELECTA 350G,ST,,-1,000000000020000902,0,7/6/2011,6/7/2018,0,2,0,ZREF
7591441000221,3079,C020701,ENS KELLYS ITAL 250G,ENSALADA KELLYS ITALIANA 250G,ST,,-1,000000000020000891,0,7/6/2011,6/7/2018,0,3,0,ZREF
7591441000320,3079,C020701,ENS GVALLEY RANCH,ENSALADA GREEN VALLEY RANCH 212GR,ST,,0,000000000020000901,0,7/6/2011,4/26/2018,-1,0,0,ZREF
7591441000337,3079,C020701,ENS GVALLEY ITAL 212,ENSALADA GREEN VALLEY ITALIANA 212GR,ST,,0,000000000020000899,0,7/6/2011,3/23/2018,-1,2,0,ZREF
7591441000344,3079,C020701,ENS GVALLEY AMER 212,ENSALADA GREEN VALLEY AMERICANA 212GR,ST,,0,000000000020000898,0,7/6/2011,4/26/2018,0,8,0,ZREF
7591441000634,2729,Q030002,ENS GVALL ITAFAT 212,ENSALADA GREEN VALLEY ITALIANA FAT 212GR,ST,,0,000000000020000897,0,7/6/2011,10/18/2011,0,0,0,
7591441000665,3079,C020701,CHAMP GVALLEY 330G,CHAMPINONES GREEN VALLEY FRESC ENT 330G,ST,,0,000000000020000894,0,7/6/2011,4/26/2018,-1,95,0,ZREF
7591441000672,3079,C020701,CHAMP KELLY REB 350G,CHAMPINONES KELLYS REBANADOS 350GR,ST,,0,000000000020001755,0,7/6/2011,4/26/2018,0,6,0,ZREF
7591441000979,3079,C020701,ENSA KELL LUXE 200GR,ENSALADA KELLYS DE LUXE 200GR,ST,,0,000000000020001860,0,7/6/2011,4/26/2018,0,0,0,ZREF
7591441000986,3079,C020701,ENS KELLYS CESAR 200,ENSALADA KELLYS CESAR 200GR,ST,,0,000000000020000903,0,7/6/2011,4/26/2018,0,3,0,ZREF
7591441000993,3079,C020701,ENS KELL TEJAN 200GR,ENSALADA KELLYS TEJANA 200GR,ST,,0,000000000020001861,0,7/6/2011,4/26/2018,0,1,0,ZREF
7591441001075,3079,C020701,CHAMP KELLY ENT 227G,CHAMPINONES KELLYS ENTEROS 227G,ST,,0,000000000020000895,0,7/6/2011,4/26/2018,-1,25,0,ZREF
